month,handgun,prepawn_handgun,redemption_handgun,returned_handgun,rentals_handgun,private_sale_handgun,return_to_seller_handgun
2017-08,10124.0,5.0,1079.0,0.0,0.0,22.0,1.0
2017-08,3019.0,0.0,116.0,10.0,0.0,21.0,0.0
2017-08,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,3657.0,1.0,54.0,40.0,0.0,0.0,3.0
2017-08,4713.0,0.0,2.0,1.0,0.0,44.0,3.0
2017-08,9849.0,0.0,7.0,88.0,0.0,14.0,1.0
2017-08,5446.0,2.0,203.0,17.0,0.0,19.0,0.0
2017-08,9059.0,33.0,1477.0,0.0,0.0,17.0,1.0
2017-08,17369.0,4.0,1465.0,198.0,0.0,73.0,2.0
2017-08,2597.0,0.0,468.0,16.0,0.0,8.0,1.0
2017-08,109.0,0.0,8.0,9.0,0.0,0.0,0.0
2017-08,4052.0,0.0,333.0,0.0,0.0,0.0,0.0
2017-08,4164.0,0.0,0.0,50.0,0.0,0.0,0.0
2017-08,4238.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,5000.0,0.0,460.0,57.0,0.0,1.0,0.0
2017-08,9159.0,1.0,16.0,18.0,5.0,380.0,7.0
2017-08,1194.0,6.0,2062.0,0.0,2.0,10.0,1.0
2017-08,1500.0,3.0,65.0,0.0,0.0,3.0,0.0
2017-08,21432.0,5.0,1325.0,17.0,0.0,27.0,2.0
2017-08,9732.0,12.0,1799.0,0.0,0.0,52.0,3.0
2017-08,11780.0,0.0,0.0,85.0,0.0,0.0,0.0
2017-08,40628.0,0.0,0.0,533.0,0.0,0.0,0.0
2017-08,1169.0,1.0,7.0,0.0,0.0,0.0,1.0
2017-08,883.0,0.0,2.0,0.0,0.0,7.0,0.0
2017-08,8268.0,17.0,1052.0,56.0,0.0,22.0,1.0
2017-08,2082.0,0.0,134.0,0.0,0.0,3.0,0.0
2017-08,19965.0,0.0,0.0,31.0,0.0,0.0,0.0
2017-08,37277.0,30.0,6619.0,86.0,0.0,83.0,1.0
2017-08,2790.0,4.0,246.0,162.0,0.0,0.0,0.0
2017-08,1232.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,20797.0,0.0,0.0,7.0,0.0,0.0,0.0
2017-08,13788.0,1.0,1209.0,479.0,0.0,760.0,6.0
2017-08,4946.0,5.0,1201.0,18.0,0.0,25.0,0.0
2017-08,12749.0,0.0,181.0,33.0,0.0,0.0,0.0
2017-08,1411.0,1.0,161.0,0.0,0.0,4.0,0.0
2017-07,6046.0,7.0,1110.0,0.0,0.0,12.0,0.0
2017-07,2911.0,3.0,201.0,16.0,0.0,31.0,0.0
2017-07,10194.0,8.0,1230.0,81.0,0.0,13.0,0.0
2017-07,4343.0,9.0,1009.0,0.0,0.0,9.0,0.0
2017-07,37027.0,0.0,393.0,0.0,0.0,0.0,0.0
2017-07,16063.0,0.0,0.0,218.0,0.0,0.0,0.0
2017-07,5450.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,1417.0,0.0,24.0,0.0,0.0,57.0,0.0
2017-07,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,47430.0,7.0,3115.0,302.0,0.0,5.0,0.0
2017-07,10685.0,17.0,1674.0,4.0,0.0,18.0,1.0
2017-07,71.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,2887.0,2.0,319.0,34.0,0.0,8.0,0.0
2017-07,18417.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,15385.0,1.0,96.0,20.0,0.0,48.0,3.0
2017-07,94.0,0.0,0.0,18.0,0.0,0.0,0.0
2017-07,4636.0,2.0,580.0,22.0,0.0,4.0,0.0
2017-07,7236.0,9.0,1548.0,7.0,0.0,26.0,0.0
2017-07,9420.0,4.0,1058.0,0.0,0.0,20.0,1.0
2017-07,2695.0,1.0,83.0,3.0,0.0,12.0,1.0
2017-07,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,3710.0,0.0,58.0,24.0,0.0,0.0,1.0
2017-07,4034.0,0.0,1.0,1.0,0.0,38.0,1.0
2017-07,9305.0,0.0,5.0,68.0,0.0,18.0,0.0
2017-07,5181.0,1.0,176.0,11.0,0.0,16.0,1.0
2017-07,5961.0,24.0,1336.0,0.0,0.0,13.0,0.0
2017-07,16151.0,6.0,1344.0,131.0,0.0,66.0,4.0
2017-07,2307.0,1.0,418.0,18.0,0.0,1.0,0.0
2017-07,97.0,2.0,6.0,11.0,0.0,0.0,0.0
2017-07,3647.0,0.0,317.0,0.0,0.0,0.0,0.0
2017-07,4228.0,0.0,0.0,64.0,0.0,0.0,0.0
2017-07,4351.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,4834.0,3.0,428.0,43.0,0.0,8.0,0.0
2017-07,9212.0,1.0,14.0,21.0,2.0,356.0,9.0
2017-07,1059.0,8.0,1831.0,0.0,3.0,7.0,1.0
2017-07,1286.0,2.0,70.0,0.0,0.0,4.0,0.0
2017-07,20990.0,4.0,1143.0,12.0,0.0,31.0,2.0
2017-07,9377.0,19.0,1626.0,0.0,0.0,37.0,1.0
2017-07,11160.0,0.0,0.0,109.0,0.0,0.0,0.0
2017-07,37329.0,0.0,0.0,525.0,0.0,0.0,0.0
2017-07,1115.0,1.0,7.0,0.0,0.0,0.0,1.0
2017-07,836.0,0.0,3.0,3.0,0.0,5.0,0.0
2017-07,7458.0,31.0,887.0,37.0,0.0,14.0,0.0
2017-07,1926.0,0.0,119.0,0.0,0.0,3.0,0.0
2017-07,20279.0,0.0,0.0,38.0,0.0,0.0,0.0
2017-07,36913.0,35.0,6165.0,74.0,0.0,67.0,1.0
2017-07,2562.0,0.0,228.0,102.0,0.0,0.0,0.0
2017-07,1127.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,20688.0,0.0,0.0,4.0,0.0,0.0,0.0
2017-07,12872.0,5.0,1158.0,383.0,0.0,708.0,7.0
2017-07,4860.0,12.0,1060.0,2.0,0.0,24.0,0.0
2017-07,11537.0,0.0,154.0,36.0,0.0,0.0,0.0
2017-07,1231.0,1.0,142.0,0.0,0.0,2.0,0.0
2017-06,8275.0,11.0,1362.0,0.0,0.0,16.0,1.0
2017-06,2909.0,5.0,239.0,18.0,0.0,19.0,0.0
2017-06,11507.0,4.0,1246.0,97.0,0.0,31.0,0.0
2017-06,5634.0,8.0,1172.0,0.0,0.0,15.0,0.0
2017-06,42726.0,0.0,436.0,0.0,0.0,0.0,0.0
2017-06,17781.0,0.0,0.0,231.0,0.0,0.0,0.0
2017-06,6203.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-06,1724.0,1.0,41.0,0.0,0.0,60.0,1.0
2017-06,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,52114.0,6.0,3343.0,316.0,0.0,12.0,0.0
2017-06,13617.0,20.0,1973.0,0.0,0.0,19.0,0.0
2017-06,94.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06,3645.0,3.0,408.0,40.0,0.0,8.0,0.0
2017-06,21394.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,18351.0,0.0,53.0,8.0,0.0,60.0,2.0
2017-06,98.0,0.0,0.0,16.0,0.0,1.0,0.0
2017-06,5625.0,3.0,623.0,21.0,0.0,9.0,0.0
2017-06,8765.0,5.0,1917.0,4.0,0.0,31.0,0.0
2017-06,11706.0,0.0,1154.0,0.0,0.0,20.0,2.0
2017-06,3064.0,0.0,122.0,5.0,0.0,11.0,0.0
2017-06,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,3968.0,1.0,50.0,53.0,0.0,0.0,3.0
2017-06,5612.0,0.0,6.0,0.0,0.0,60.0,1.0
2017-06,11170.0,0.0,11.0,99.0,0.0,20.0,0.0
2017-06,6258.0,3.0,212.0,19.0,0.0,18.0,0.0
2017-06,7987.0,29.0,1557.0,0.0,0.0,6.0,0.0
2017-06,19459.0,9.0,1588.0,154.0,0.0,70.0,1.0
2017-06,3026.0,2.0,481.0,13.0,0.0,3.0,1.0
2017-06,99.0,0.0,8.0,5.0,0.0,0.0,0.0
2017-06,4449.0,0.0,334.0,0.0,0.0,0.0,0.0
2017-06,4836.0,0.0,0.0,62.0,0.0,0.0,0.0
2017-06,5022.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,5152.0,1.0,450.0,49.0,0.0,7.0,0.0
2017-06,10784.0,0.0,16.0,14.0,0.0,399.0,8.0
2017-06,1581.0,10.0,2134.0,0.0,1.0,13.0,1.0
2017-06,1426.0,0.0,93.0,0.0,0.0,9.0,0.0
2017-06,23703.0,6.0,1356.0,16.0,0.0,40.0,4.0
2017-06,11872.0,8.0,1879.0,0.0,0.0,33.0,1.0
2017-06,13632.0,0.0,0.0,85.0,0.0,0.0,0.0
2017-06,41408.0,0.0,0.0,497.0,0.0,0.0,0.0
2017-06,1339.0,0.0,5.0,0.0,0.0,0.0,1.0
2017-06,1053.0,0.0,2.0,0.0,0.0,20.0,1.0
2017-06,11431.0,24.0,1076.0,55.0,0.0,15.0,0.0
2017-06,2215.0,1.0,149.0,0.0,0.0,6.0,1.0
2017-06,23369.0,0.0,0.0,56.0,0.0,0.0,0.0
2017-06,48895.0,27.0,6712.0,76.0,0.0,55.0,2.0
2017-06,3307.0,0.0,279.0,150.0,0.0,0.0,0.0
2017-06,1296.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,22416.0,0.0,0.0,20.0,0.0,0.0,0.0
2017-06,16674.0,6.0,1232.0,482.0,0.0,763.0,15.0
2017-06,5409.0,17.0,1202.0,16.0,0.0,26.0,0.0
2017-06,13463.0,0.0,165.0,48.0,0.0,0.0,0.0
2017-06,1520.0,2.0,166.0,0.0,0.0,7.0,0.0
2017-05,7198.0,5.0,1172.0,0.0,0.0,12.0,0.0
2017-05,2851.0,6.0,205.0,24.0,0.0,39.0,1.0
2017-05,12002.0,6.0,1119.0,98.0,0.0,32.0,1.0
2017-05,5181.0,8.0,965.0,0.0,0.0,11.0,0.0
2017-05,42442.0,0.0,433.0,0.0,0.0,0.0,0.0
2017-05,17085.0,0.0,0.0,211.0,0.0,0.0,0.0
2017-05,5951.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,1752.0,2.0,47.0,0.0,0.0,58.0,0.0
2017-05,66.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,49700.0,9.0,2882.0,356.0,0.0,10.0,1.0
2017-05,12163.0,25.0,1633.0,1.0,0.0,14.0,0.0
2017-05,93.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,3267.0,4.0,304.0,23.0,0.0,15.0,0.0
2017-05,22244.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,18110.0,1.0,50.0,18.0,0.0,65.0,3.0
2017-05,196.0,0.0,1.0,26.0,0.0,0.0,0.0
2017-05,5022.0,5.0,540.0,20.0,0.0,9.0,0.0
2017-05,8690.0,5.0,1595.0,4.0,0.0,17.0,1.0
2017-05,10362.0,2.0,1002.0,0.0,0.0,30.0,0.0
2017-05,3236.0,0.0,102.0,8.0,0.0,7.0,0.0
2017-05,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,4539.0,0.0,48.0,41.0,0.0,0.0,0.0
2017-05,5100.0,1.0,8.0,3.0,0.0,56.0,1.0
2017-05,10483.0,3.0,9.0,76.0,0.0,21.0,2.0
2017-05,7916.0,0.0,197.0,10.0,0.0,11.0,0.0
2017-05,7002.0,30.0,1363.0,0.0,0.0,8.0,0.0
2017-05,18290.0,9.0,1338.0,174.0,0.0,72.0,1.0
2017-05,2660.0,2.0,406.0,43.0,0.0,6.0,2.0
2017-05,109.0,0.0,2.0,9.0,0.0,0.0,0.0
2017-05,4630.0,0.0,252.0,0.0,0.0,0.0,0.0
2017-05,4614.0,0.0,0.0,63.0,0.0,0.0,0.0
2017-05,5569.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,5204.0,4.0,364.0,48.0,0.0,7.0,0.0
2017-05,11633.0,0.0,22.0,14.0,2.0,443.0,7.0
2017-05,1363.0,6.0,1629.0,0.0,3.0,6.0,0.0
2017-05,1413.0,0.0,73.0,0.0,0.0,5.0,0.0
2017-05,25230.0,4.0,1185.0,26.0,0.0,36.0,0.0
2017-05,10599.0,11.0,1683.0,0.0,0.0,34.0,2.0
2017-05,13261.0,0.0,0.0,72.0,0.0,0.0,0.0
2017-05,42646.0,0.0,0.0,504.0,0.0,0.0,0.0
2017-05,1279.0,0.0,4.0,0.0,0.0,0.0,0.0
2017-05,1048.0,0.0,3.0,2.0,0.0,11.0,2.0
2017-05,9258.0,25.0,937.0,68.0,0.0,7.0,1.0
2017-05,2369.0,2.0,123.0,0.0,0.0,7.0,1.0
2017-05,22198.0,0.0,0.0,39.0,0.0,0.0,0.0
2017-05,42366.0,32.0,5932.0,65.0,0.0,55.0,3.0
2017-05,3204.0,1.0,217.0,211.0,0.0,0.0,0.0
2017-05,1306.0,0.0,1.0,0.0,0.0,2.0,0.0
2017-05,19.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-05,21697.0,0.0,0.0,7.0,0.0,0.0,0.0
2017-05,15915.0,8.0,1083.0,443.0,0.0,722.0,10.0
2017-05,5818.0,10.0,1054.0,4.0,0.0,22.0,0.0
2017-05,14070.0,0.0,158.0,38.0,0.0,0.0,0.0
2017-05,1589.0,2.0,132.0,0.0,0.0,4.0,0.0
2017-04,7131.0,2.0,1049.0,0.0,0.0,12.0,1.0
2017-04,2997.0,2.0,191.0,26.0,0.0,4.0,0.0
2017-04,13302.0,9.0,1240.0,82.0,0.0,25.0,3.0
2017-04,5670.0,11.0,860.0,0.0,0.0,14.0,1.0
2017-04,45182.0,0.0,509.0,0.0,0.0,0.0,0.0
2017-04,19453.0,0.0,0.0,177.0,0.0,0.0,0.0
2017-04,6557.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,2017.0,1.0,40.0,0.0,0.0,65.0,0.0
2017-04,68.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,52889.0,6.0,2664.0,269.0,0.0,8.0,0.0
2017-04,13202.0,22.0,1548.0,1.0,0.0,21.0,0.0
2017-04,93.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2017-04,3874.0,3.0,327.0,25.0,0.0,10.0,4.0
2017-04,25414.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,21454.0,1.0,47.0,12.0,0.0,59.0,1.0
2017-04,252.0,0.0,2.0,35.0,0.0,1.0,0.0
2017-04,5901.0,5.0,520.0,14.0,0.0,18.0,0.0
2017-04,9858.0,8.0,1363.0,13.0,0.0,20.0,0.0
2017-04,10551.0,5.0,901.0,0.0,0.0,19.0,1.0
2017-04,3816.0,0.0,93.0,11.0,0.0,8.0,1.0
2017-04,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,4435.0,0.0,60.0,30.0,0.0,0.0,0.0
2017-04,6540.0,0.0,4.0,0.0,0.0,78.0,0.0
2017-04,12478.0,1.0,5.0,63.0,0.0,24.0,0.0
2017-04,13074.0,1.0,169.0,16.0,0.0,38.0,2.0
2017-04,7952.0,33.0,1215.0,0.0,0.0,9.0,0.0
2017-04,20328.0,11.0,1175.0,172.0,0.0,70.0,1.0
2017-04,3014.0,1.0,395.0,13.0,0.0,6.0,1.0
2017-04,126.0,0.0,4.0,13.0,0.0,0.0,0.0
2017-04,4890.0,0.0,282.0,0.0,0.0,0.0,0.0
2017-04,5658.0,0.0,0.0,79.0,0.0,0.0,0.0
2017-04,5722.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,5665.0,1.0,398.0,51.0,0.0,5.0,0.0
2017-04,11913.0,2.0,24.0,9.0,2.0,428.0,7.0
2017-04,1471.0,4.0,1534.0,0.0,0.0,11.0,1.0
2017-04,2209.0,0.0,46.0,0.0,0.0,5.0,0.0
2017-04,31417.0,3.0,1170.0,24.0,0.0,48.0,4.0
2017-04,13317.0,9.0,1576.0,0.0,0.0,37.0,2.0
2017-04,15122.0,0.0,0.0,46.0,0.0,0.0,0.0
2017-04,48255.0,0.0,0.0,459.0,0.0,0.0,0.0
2017-04,1105.0,2.0,4.0,0.0,0.0,0.0,0.0
2017-04,1146.0,0.0,5.0,2.0,0.0,13.0,0.0
2017-04,9548.0,18.0,855.0,52.0,0.0,10.0,2.0
2017-04,2896.0,1.0,102.0,0.0,0.0,4.0,1.0
2017-04,23031.0,0.0,0.0,48.0,0.0,0.0,0.0
2017-04,44994.0,30.0,5788.0,61.0,0.0,62.0,3.0
2017-04,3917.0,0.0,265.0,145.0,0.0,0.0,0.0
2017-04,1855.0,1.0,3.0,0.0,0.0,8.0,0.0
2017-04,22.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04,29480.0,0.0,0.0,6.0,0.0,0.0,0.0
2017-04,17120.0,3.0,1109.0,438.0,0.0,845.0,6.0
2017-04,6723.0,16.0,946.0,4.0,0.0,31.0,0.0
2017-04,16700.0,0.0,131.0,27.0,0.0,0.0,0.0
2017-04,1633.0,2.0,138.0,0.0,0.0,2.0,0.0
2017-03,10603.0,14.0,1469.0,0.0,0.0,15.0,0.0
2017-03,3067.0,6.0,223.0,21.0,0.0,5.0,0.0
2017-03,14897.0,11.0,1659.0,117.0,0.0,17.0,0.0
2017-03,7907.0,10.0,1189.0,0.0,0.0,23.0,0.0
2017-03,48732.0,0.0,611.0,0.0,0.0,0.0,0.0
2017-03,21249.0,0.0,0.0,231.0,0.0,0.0,0.0
2017-03,7476.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,2557.0,3.0,38.0,0.0,0.0,102.0,0.0
2017-03,83.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,60787.0,12.0,3321.0,326.0,0.0,14.0,0.0
2017-03,19256.0,16.0,2061.0,0.0,0.0,24.0,0.0
2017-03,74.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2017-03,4500.0,3.0,392.0,39.0,0.0,10.0,0.0
2017-03,30518.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,28593.0,1.0,70.0,21.0,0.0,74.0,5.0
2017-03,316.0,0.0,3.0,31.0,0.0,0.0,0.0
2017-03,7712.0,10.0,669.0,30.0,0.0,13.0,1.0
2017-03,13769.0,7.0,1985.0,9.0,0.0,27.0,1.0
2017-03,13973.0,4.0,1303.0,0.0,0.0,27.0,1.0
2017-03,4558.0,0.0,133.0,12.0,0.0,7.0,1.0
2017-03,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,5398.0,1.0,68.0,36.0,0.0,0.0,0.0
2017-03,7274.0,1.0,9.0,0.0,0.0,90.0,3.0
2017-03,16031.0,0.0,12.0,149.0,0.0,26.0,1.0
2017-03,14029.0,1.0,240.0,12.0,0.0,38.0,1.0
2017-03,11586.0,33.0,1481.0,0.0,0.0,13.0,0.0
2017-03,27625.0,9.0,1494.0,127.0,0.0,81.0,2.0
2017-03,3615.0,3.0,480.0,18.0,0.0,15.0,1.0
2017-03,176.0,0.0,6.0,14.0,0.0,0.0,0.0
2017-03,6038.0,0.0,375.0,1.0,0.0,0.0,0.0
2017-03,7278.0,0.0,0.0,47.0,0.0,0.0,0.0
2017-03,6871.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,6752.0,4.0,508.0,41.0,0.0,14.0,0.0
2017-03,12788.0,0.0,21.0,23.0,2.0,528.0,6.0
2017-03,1669.0,5.0,2151.0,1.0,0.0,13.0,1.0
2017-03,2013.0,1.0,78.0,0.0,0.0,4.0,0.0
2017-03,37474.0,6.0,1562.0,14.0,0.0,65.0,4.0
2017-03,14157.0,11.0,2073.0,0.0,0.0,109.0,1.0
2017-03,17177.0,0.0,0.0,53.0,0.0,0.0,0.0
2017-03,61207.0,0.0,0.0,586.0,0.0,0.0,0.0
2017-03,1267.0,3.0,2.0,0.0,0.0,1.0,0.0
2017-03,1424.0,0.0,4.0,0.0,0.0,7.0,2.0
2017-03,13284.0,28.0,1132.0,46.0,0.0,17.0,0.0
2017-03,3361.0,2.0,120.0,0.0,0.0,4.0,0.0
2017-03,29369.0,0.0,0.0,53.0,0.0,0.0,0.0
2017-03,55983.0,49.0,8049.0,84.0,0.0,78.0,6.0
2017-03,4401.0,0.0,296.0,155.0,0.0,0.0,0.0
2017-03,2007.0,0.0,3.0,0.0,0.0,7.0,0.0
2017-03,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,29873.0,0.0,0.0,15.0,0.0,0.0,0.0
2017-03,20308.0,9.0,1430.0,511.0,0.0,1017.0,9.0
2017-03,8887.0,11.0,1250.0,10.0,0.0,39.0,0.0
2017-03,19864.0,0.0,161.0,52.0,0.0,0.0,0.0
2017-03,2017.0,1.0,179.0,0.0,0.0,11.0,0.0
2017-02,10739.0,9.0,1931.0,0.0,0.0,9.0,0.0
2017-02,2857.0,3.0,207.0,13.0,0.0,7.0,0.0
2017-02,15642.0,3.0,1950.0,73.0,0.0,14.0,2.0
2017-02,7974.0,12.0,1530.0,0.0,0.0,9.0,0.0
2017-02,44363.0,0.0,618.0,0.0,0.0,0.0,0.0
2017-02,20958.0,0.0,0.0,185.0,0.0,0.0,0.0
2017-02,6445.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02,2342.0,0.0,74.0,0.0,0.0,66.0,2.0
2017-02,65.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,59201.0,6.0,4401.0,262.0,0.0,6.0,0.0
2017-02,19007.0,19.0,2722.0,0.0,0.0,35.0,0.0
2017-02,74.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,4051.0,3.0,455.0,27.0,0.0,6.0,0.0
2017-02,27418.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,27343.0,4.0,33.0,25.0,0.0,58.0,6.0
2017-02,318.0,0.0,1.0,25.0,0.0,2.0,0.0
2017-02,8082.0,9.0,892.0,23.0,0.0,13.0,0.0
2017-02,14975.0,15.0,2545.0,1.0,0.0,28.0,0.0
2017-02,12698.0,3.0,1429.0,0.0,0.0,12.0,1.0
2017-02,3758.0,1.0,112.0,11.0,0.0,9.0,0.0
2017-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,4925.0,0.0,76.0,34.0,0.0,0.0,0.0
2017-02,6280.0,0.0,1.0,2.0,0.0,78.0,2.0
2017-02,15564.0,0.0,7.0,145.0,0.0,25.0,1.0
2017-02,12047.0,0.0,300.0,8.0,0.0,23.0,0.0
2017-02,11285.0,19.0,2063.0,0.0,0.0,20.0,0.0
2017-02,26726.0,17.0,2002.0,146.0,0.0,71.0,3.0
2017-02,2912.0,1.0,541.0,19.0,0.0,7.0,0.0
2017-02,171.0,0.0,6.0,8.0,0.0,0.0,0.0
2017-02,5644.0,0.0,435.0,0.0,0.0,0.0,0.0
2017-02,6092.0,0.0,0.0,51.0,0.0,0.0,0.0
2017-02,5904.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,7032.0,6.0,661.0,45.0,0.0,12.0,0.0
2017-02,11465.0,0.0,20.0,11.0,2.0,486.0,11.0
2017-02,1410.0,20.0,2910.0,0.0,2.0,13.0,1.0
2017-02,1807.0,0.0,65.0,0.0,0.0,6.0,0.0
2017-02,36244.0,7.0,2137.0,28.0,0.0,51.0,1.0
2017-02,14051.0,11.0,2474.0,0.0,0.0,29.0,0.0
2017-02,16425.0,0.0,0.0,45.0,0.0,0.0,0.0
2017-02,54107.0,0.0,0.0,553.0,0.0,0.0,0.0
2017-02,1000.0,1.0,5.0,0.0,0.0,0.0,0.0
2017-02,1278.0,0.0,9.0,4.0,0.0,9.0,2.0
2017-02,12510.0,44.0,1510.0,54.0,0.0,14.0,0.0
2017-02,3569.0,0.0,173.0,0.0,0.0,7.0,0.0
2017-02,31982.0,0.0,0.0,28.0,0.0,0.0,0.0
2017-02,56786.0,41.0,10046.0,34.0,0.0,71.0,1.0
2017-02,4371.0,1.0,326.0,204.0,0.0,0.0,0.0
2017-02,1885.0,0.0,4.0,0.0,0.0,0.0,0.0
2017-02,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,28434.0,0.0,0.0,4.0,0.0,0.0,0.0
2017-02,18785.0,9.0,1655.0,392.0,0.0,794.0,7.0
2017-02,8917.0,14.0,1734.0,5.0,0.0,24.0,1.0
2017-02,18147.0,0.0,178.0,44.0,0.0,0.0,0.0
2017-02,1839.0,1.0,200.0,0.0,0.0,4.0,0.0
2017-01,6770.0,10.0,1231.0,0.0,0.0,15.0,0.0
2017-01,2028.0,2.0,149.0,16.0,0.0,6.0,0.0
2017-01,12108.0,4.0,1372.0,114.0,0.0,8.0,0.0
2017-01,5174.0,2.0,948.0,0.0,0.0,5.0,0.0
2017-01,41516.0,0.0,480.0,0.0,0.0,0.0,0.0
2017-01,17189.0,0.0,0.0,217.0,0.0,0.0,0.0
2017-01,6133.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,1815.0,0.0,34.0,0.0,0.0,53.0,0.0
2017-01,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,51599.0,7.0,2978.0,238.0,0.0,5.0,0.0
2017-01,12519.0,5.0,1660.0,0.0,0.0,13.0,0.0
2017-01,118.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2017-01,2617.0,2.0,272.0,24.0,0.0,1.0,0.0
2017-01,24594.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,21284.0,4.0,21.0,12.0,0.0,47.0,3.0
2017-01,180.0,0.0,0.0,18.0,0.0,3.0,0.0
2017-01,5798.0,7.0,542.0,21.0,0.0,3.0,0.0
2017-01,9743.0,8.0,1439.0,5.0,0.0,8.0,0.0
2017-01,10709.0,2.0,964.0,0.0,0.0,6.0,1.0
2017-01,3094.0,0.0,88.0,12.0,0.0,1.0,0.0
2017-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,4456.0,0.0,50.0,32.0,0.0,0.0,0.0
2017-01,6069.0,1.0,3.0,0.0,0.0,60.0,0.0
2017-01,10181.0,1.0,9.0,133.0,0.0,19.0,0.0
2017-01,9389.0,1.0,194.0,10.0,0.0,10.0,0.0
2017-01,6805.0,27.0,1154.0,0.0,0.0,0.0,2.0
2017-01,20123.0,6.0,1153.0,159.0,0.0,20.0,0.0
2017-01,2015.0,1.0,372.0,11.0,0.0,3.0,0.0
2017-01,141.0,0.0,7.0,6.0,0.0,0.0,0.0
2017-01,4235.0,0.0,280.0,0.0,0.0,0.0,0.0
2017-01,5332.0,0.0,0.0,106.0,0.0,0.0,0.0
2017-01,5719.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,4781.0,5.0,431.0,38.0,0.0,1.0,0.0
2017-01,11059.0,0.0,16.0,9.0,10.0,438.0,11.0
2017-01,1073.0,10.0,1643.0,0.0,1.0,5.0,1.0
2017-01,1370.0,0.0,43.0,0.0,0.0,2.0,0.0
2017-01,27124.0,1.0,1121.0,24.0,0.0,14.0,0.0
2017-01,10811.0,10.0,1650.0,0.0,0.0,18.0,1.0
2017-01,12071.0,0.0,0.0,38.0,0.0,0.0,0.0
2017-01,44199.0,0.0,0.0,603.0,0.0,0.0,0.0
2017-01,1072.0,2.0,4.0,0.0,0.0,1.0,1.0
